[12:01:55] [info] Shaddock: Creating window Shaddock Editor (1280, 720)
[12:01:56] [info] Shaddock: OpenGL Information:
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:28] [warning] Shaddock: PixelData = 1036831949
[12:03:29] [warning] Shaddock: PixelData = 1036831949
[12:03:29] [warning] Shaddock: PixelData = 1036831949
[12:03:29] [warning] Shaddock: PixelData = 1036831949
[12:03:29] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:30] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:31] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 50
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:32] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:33] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:35] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:36] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:37] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = -858993460
[12:03:38] [warning] Shaddock: PixelData = -858993460
[12:03:38] [warning] Shaddock: PixelData = -858993460
[12:03:38] [warning] Shaddock: PixelData = -858993460
[12:03:38] [warning] Shaddock: PixelData = -858993460
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:38] [warning] Shaddock: PixelData = 1036831949
[12:03:39] [warning] Shaddock: PixelData = 1036831949
[12:03:39] [warning] Shaddock: PixelData = 1036831949
[12:03:39] [warning] Shaddock: PixelData = 1036831949
